出发机场,到达机场,航班编号,飞机编号,计划飞行时间,计划起飞时刻,航班月份,计划到达时刻,前序延误,起飞间隔,到达特情,出发特情,出发天气,出发气温,到达天气,到达气温,航空公司,航班性质,飞机延误目标
146,300,315,9341,2.25,10,6,12,0.45842848,4.520488547,0,0,99,0,97,0,1,1,1
27,230,11585,130502,0.5,1,10,1,0.45842848,4.520488547,0,0,49,0,42,0,57,0,0
332,388,15998,5707,7.0833335,7,5,14,0.45842848,4.520488547,0,0,64,0,97,0,67,1,1
226,363,11937,125812,1.6666666,14,10,15,0.45842848,4.520488547,0,0,87,0,24,0,57,0,0
259,230,11654,128704,0.6666667,2,10,2,0.45842848,4.520488547,0,0,44,0,25,0,57,0,0
377,315,7253,4030,2.5,16,5,19,0.45842848,4.520488547,0,0,103,0,22,0,37,1,1
434,63,12011,997,4.0833335,4,5,8,0.45842848,4.520488547,0,0,0,0,99,0,57,1,1
417,416,26709,1690,2.3333333,5,5,7,0.45842848,4.520488547,0,0,85,0,62,0,164,1,1
47,56,6496,6716,3.9166667,1,5,5,0.45842848,4.520488547,0,0,117,0,117,0,37,1,1
226,366,11664,120793,4.6666665,5,9,9,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
423,344,16128,1239,4.1666665,6,5,10,0.45842848,4.520488547,0,0,16,0,62,0,67,1,1
368,416,16166,9317,3.0833333,9,6,12,0.45842848,4.520488547,0,0,95,0,42,0,67,1,1
370,230,27438,842,1.6666666,12,5,13,0.45842848,4.520488547,0,0,97,0,16,0,164,1,1
377,230,11723,122231,0.5833333,4,9,5,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
62,323,11700,122005,2.5,5,9,7,0.45842848,4.520488547,0,0,42,0,16,0,57,0,0
1,230,11577,121289,0.6666667,6,9,6,0.45842848,4.520488547,0,0,102,0,82,0,57,0,0
428,256,25562,107962,2.1666667,0,6,2,0.45842848,4.520488547,0,0,43,0,96,0,140,0,0
47,293,2433,118544,2.25,22,9,0,0.45842848,4.520488547,0,0,117,0,90,0,20,1,0
70,48,6268,16763,2.1666667,17,6,19,0.45842848,4.520488547,0,1,16,0,119,0,37,0,0
311,145,2527,3717,1.3333334,7,5,8,0.45842848,4.520488547,0,0,0,0,95,0,28,1,1
176,416,20658,895,1.0833334,13,5,14,0.45842848,4.520488547,0,0,82,0,64,0,99,1,1
389,422,3347,1400,1.6666666,1,5,2,0.45842848,4.520488547,0,0,16,0,62,0,32,1,1
1,230,11582,125099,0.6666667,6,10,6,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
373,416,24901,6321,1.8333334,12,5,14,0.45842848,4.520488547,0,0,73,0,64,0,128,1,1
397,74,25816,7757,3.0833333,12,5,15,0.45842848,4.520488547,0,0,62,0,97,0,145,1,1
62,247,12058,118703,1.6666666,8,9,10,0.45842848,4.520488547,0,0,22,0,44,0,57,0,0
320,232,5349,5412,3.0833333,0,5,3,0.45842848,4.520488547,0,0,22,0,24,0,35,1,1
423,418,14571,3967,1.4166666,9,5,10,0.45842848,4.520488547,0,0,16,0,95,0,66,1,1
303,242,5792,22389,2.75,3,7,5,0.45842848,4.520488547,0,0,75,0,64,0,37,0,0
226,24,11686,131557,0.5,11,11,12,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
351,55,21451,8952,2.1666667,10,6,13,0.45842848,4.520488547,0,0,76,0,24,0,99,1,1
226,405,12036,128202,2.0833333,5,10,7,0.45842848,4.520488547,0,0,16,0,31,0,57,0,0
226,315,11581,117989,2.9166667,8,9,11,0.45842848,4.520488547,0,0,102,0,72,0,57,0,0
11,105,2469,85288,0.9166667,9,2,10,0.45842848,4.520488547,0,0,0,0,0,0,23,1,0
226,315,11727,127207,3,7,10,10,0.45842848,4.520488547,0,0,87,0,127,0,57,0,0
332,315,21134,6604,2.25,11,5,13,0.45842848,4.520488547,0,0,22,0,62,0,99,1,1
55,217,13390,2411,1.3333334,3,5,4,0.45842848,4.520488547,0,0,16,0,16,0,60,1,1
397,416,19960,9928,3.1666667,23,6,2,0.45842848,4.520488547,0,0,62,0,62,0,99,1,1
22,329,2589,10259,1.0833334,0,6,1,0.45842848,4.520488547,0,0,0,0,0,0,28,1,0
418,230,12037,120297,1.3333334,5,9,7,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
352,293,2434,129533,2.5833333,11,10,14,0.45842848,4.520488547,0,0,128,0,87,0,20,1,0
383,201,19096,4574,3.3333333,16,5,19,0.45842848,4.520488547,0,0,16,0,0,0,91,0,0
351,315,8032,107098,2.3333333,16,6,18,0.45842848,4.520488547,0,1,93,0,28,0,37,0,0
226,139,11587,123228,1.8333334,8,9,10,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
47,300,5942,10654,1.3333334,13,6,14,0.45842848,4.520488547,0,1,117,0,95,0,37,1,1
397,348,16654,107527,3.3333333,16,6,19,0.45842848,4.520488547,0,0,64,0,28,0,73,0,0
352,55,8353,4267,2.25,10,5,12,0.45842848,4.520488547,0,0,64,0,64,0,37,1,1
161,118,17078,3233,1.8333334,9,5,11,0.45842848,4.520488547,0,0,62,0,62,0,76,1,1
454,63,19747,9232,1.8333334,5,6,7,0.45842848,4.520488547,0,0,16,0,96,0,99,1,1
1,230,11749,132741,0.6666667,6,11,6,0.45842848,4.520488547,0,0,16,0,87,0,57,0,0
1,230,11695,131075,0.6666667,6,11,6,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
423,360,16374,8786,2.8333333,3,6,6,0.45842848,4.520488547,0,0,99,0,97,0,73,1,1
358,123,17368,5814,5.0833335,0,5,5,0.45842848,4.520488547,0,0,62,0,30,0,83,1,1
381,388,13359,62120,0.5,12,11,12,0.45842848,4.520488547,1,0,62,0,21,0,60,0,0
226,139,11587,123434,1.8333334,8,9,10,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
1,230,12025,114098,0.6666667,3,8,4,0.45842848,4.520488547,0,0,16,0,16,0,57,1,0
70,230,499,7039,1.25,23,5,1,0.45842848,4.520488547,0,0,82,0,90,0,1,1,1
1,230,11626,123130,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
188,222,1396,130444,1.1666666,14,10,15,0.45842848,4.520488547,0,0,0,0,2,0,6,0,0
226,315,11631,125779,2.9166667,11,10,14,0.45842848,4.520488547,0,0,87,0,22,0,57,0,0
1,230,11577,117332,0.6666667,6,9,6,0.45842848,4.520488547,0,0,90,0,82,0,57,0,0
365,222,22159,7391,2.3333333,3,5,5,0.45842848,4.520488547,0,0,97,0,62,0,99,1,1
358,417,23496,10564,2.6666667,10,6,13,0.45842848,4.520488547,0,0,16,0,95,0,101,1,1
62,48,11696,117318,2.0833333,5,9,7,0.45842848,4.520488547,0,0,95,0,117,0,57,0,0
217,315,15459,5797,3.3333333,23,5,3,0.45842848,4.520488547,0,0,99,0,64,0,67,1,1
454,360,12941,3659,1,3,5,4,0.45842848,4.520488547,0,0,24,0,16,0,60,1,1
389,20,13040,2366,1.5,1,5,2,0.45842848,4.520488547,0,0,82,0,87,0,60,1,1
397,428,2373,128396,1.1666666,6,10,7,0.45842848,4.520488547,0,0,16,0,27,0,20,1,0
320,416,2975,3313,2.0833333,23,5,1,0.45842848,4.520488547,0,0,62,0,64,0,32,1,1
389,415,12747,8304,1.4166666,1,6,2,0.45842848,4.520488547,0,0,82,0,62,0,60,1,1
226,366,11584,119612,3,6,9,9,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
226,315,11631,123909,2.9166667,11,10,14,0.45842848,4.520488547,0,0,16,0,126,0,57,0,0
320,297,20449,5146,1.9166666,23,5,1,0.45842848,4.520488547,0,0,62,0,22,0,99,1,1
375,388,13412,86147,1,16,2,17,0.45842848,4.520488547,0,0,62,1,62,1,60,0,0
1,230,11935,127921,0.6666667,11,10,12,0.45842848,4.520488547,0,0,90,0,98,0,57,0,0
136,55,16772,5606,2.75,22,5,1,0.45842848,4.520488547,0,0,119,0,22,0,73,1,1
115,165,17079,4125,1.8333334,1,5,3,0.45842848,4.520488547,0,0,9,0,102,0,76,1,1
55,92,7678,85171,1.9166666,17,2,19,0.45842848,4.520488547,0,0,43,0,20,0,37,1,0
226,343,11728,120326,2.4166667,7,9,9,0.45842848,4.520488547,0,0,16,0,95,0,57,0,0
373,363,10359,5341,3.4166667,14,5,17,0.45842848,4.520488547,0,0,62,0,98,0,44,1,1
146,55,12853,10515,1.5833334,9,6,10,0.45842848,4.520488547,0,0,64,0,16,0,60,1,1
190,63,11623,130524,0.6666667,2,10,2,0.45842848,4.520488547,0,0,0,0,82,0,57,0,0
352,315,7408,52611,1.5,23,10,1,0.45842848,4.520488547,0,0,62,0,130,0,37,0,0
115,232,11439,3773,1.75,11,5,13,0.45842848,4.520488547,0,0,16,0,30,0,56,1,1
423,147,16145,5399,1.4166666,23,5,1,0.45842848,4.520488547,0,0,87,0,16,0,67,1,1
423,360,8403,3735,3,8,5,11,0.45842848,4.520488547,0,0,24,0,16,0,37,1,1
160,78,559,9634,2.6666667,4,6,7,0.45842848,4.520488547,0,0,64,0,25,0,1,1,1
115,148,17079,10297,4.5833335,1,6,6,0.45842848,4.520488547,0,0,95,0,64,0,76,1,1
145,55,17138,119622,1.4166666,6,9,7,0.45842848,4.520488547,0,0,24,0,16,0,76,1,0
423,323,21172,90875,2,0,3,2,0.45842848,4.520488547,0,0,94,0,82,0,99,0,0
423,17,17089,4601,1.75,23,5,1,0.45842848,4.520488547,0,0,85,0,0,0,76,1,1
226,323,11629,121120,2.6666667,11,9,14,0.45842848,4.520488547,0,0,24,0,44,0,57,0,0
212,315,27373,3257,2.5833333,11,5,14,0.45842848,4.520488547,0,0,64,0,62,0,164,1,1
226,369,11654,124267,0.5833333,3,10,3,0.45842848,4.520488547,0,0,62,0,16,0,57,0,0
146,416,12644,10092,2.5,9,6,11,0.45842848,4.520488547,0,0,16,0,62,0,60,1,1
161,201,19066,7826,1.25,1,5,2,0.45842848,4.520488547,0,0,102,0,0,0,91,1,1
62,92,11622,133017,4.5833335,5,11,10,0.45842848,4.520488547,0,1,43,0,111,0,57,0,0
226,450,25116,8557,1.5,11,6,13,0.45842848,4.520488547,0,0,98,0,95,0,128,1,1
174,218,23811,85469,1.6666666,6,2,7,0.45842848,4.520488547,0,0,0,0,0,0,113,2,0
423,147,16145,5803,1.4166666,23,5,1,0.45842848,4.520488547,0,0,22,0,22,0,67,1,1
302,366,14122,10296,4.3333335,1,6,6,0.45842848,4.520488547,0,0,95,0,22,0,62,1,1
202,74,10574,1865,1,0,5,1,0.45842848,4.520488547,0,0,50,0,25,0,48,1,1
226,407,11935,120475,1.5833334,15,9,16,0.45842848,4.520488547,0,0,16,0,44,0,57,0,0
1,230,11640,124269,0.6666667,3,10,4,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
259,230,11664,127133,0.6666667,2,10,2,0.45842848,4.520488547,0,0,42,0,87,0,57,0,0
136,217,16542,6208,1.8333334,5,5,7,0.45842848,4.520488547,0,0,119,0,85,0,73,1,1
289,217,17755,3597,2.0833333,0,5,2,0.45842848,4.520488547,0,0,24,0,4,0,83,1,1
436,92,8280,21234,1.3333334,4,7,6,0.45842848,4.520488547,0,0,22,0,20,0,37,0,0
419,63,23838,6195,1,5,5,6,0.45842848,4.520488547,0,0,0,0,16,0,116,1,1
221,300,14013,113825,1.5,16,8,17,0.45842848,4.520488547,1,0,119,0,9,0,62,0,0
190,63,11697,128710,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,49,0,57,0,0
414,149,15444,9030,1.3333334,13,6,15,0.45842848,4.520488547,0,0,5,0,4,0,67,1,1
226,315,11727,125106,3,7,10,10,0.45842848,4.520488547,0,0,62,0,42,0,57,0,0
146,363,6426,3983,2.25,10,5,13,0.45842848,4.520488547,0,0,4,0,16,0,37,1,1
273,416,23522,9208,1.6666666,4,6,6,0.45842848,4.520488547,0,0,99,0,42,0,101,1,1
423,417,19630,1477,2.8333333,5,5,8,0.45842848,4.520488547,0,0,16,0,102,0,99,1,1
459,118,26741,8967,1.4166666,11,6,12,0.45842848,4.520488547,0,0,16,0,16,0,164,1,1
332,385,15274,3672,2.25,3,5,6,0.45842848,4.520488547,0,0,99,0,16,0,67,1,1
62,48,11654,132802,2,9,11,11,0.45842848,4.520488547,0,0,83,0,64,0,57,0,0
320,418,15325,1812,2.5833333,14,5,16,0.45842848,4.520488547,0,0,20,0,16,0,67,1,1
47,55,7213,10833,2.1666667,4,6,6,0.45842848,4.520488547,0,0,119,0,82,0,37,1,1
1,230,11584,125239,0.6666667,3,10,4,0.45842848,4.520488547,0,0,25,0,24,0,57,0,0
226,315,11581,121805,2.9166667,8,9,11,0.45842848,4.520488547,0,0,16,0,95,0,57,0,0
1,230,11628,122675,0.6666667,3,9,4,0.45842848,4.520488547,0,0,16,0,20,0,57,0,0
217,385,10211,2349,2.75,0,5,2,0.45842848,4.520488547,0,0,25,0,99,0,42,1,1
389,92,3392,10279,0.9166667,1,6,2,0.45842848,4.520488547,0,0,117,0,72,0,32,2,1
190,63,11700,125043,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,69,0,57,0,0
62,72,9378,2638,1.1666666,0,5,1,0.45842848,4.520488547,0,0,28,0,103,0,37,1,1
423,247,1259,7649,2.25,3,5,5,0.45842848,4.520488547,0,0,22,0,82,0,6,1,1
423,149,16109,9517,2.0833333,0,6,2,0.45842848,4.520488547,0,0,22,0,90,0,67,1,1
145,163,343,7238,2.5833333,10,5,13,0.45842848,4.520488547,0,0,49,0,72,0,1,1,1
68,300,20541,10101,1.6666666,9,6,11,0.45842848,4.520488547,0,0,16,0,95,0,99,1,1
62,55,6262,27321,1.5,16,8,17,0.45842848,4.520488547,0,0,16,0,62,0,37,0,0
299,48,6490,5687,2.25,5,5,7,0.45842848,4.520488547,1,0,24,0,4,0,37,1,1
226,55,11695,126134,2.0833333,5,10,7,0.45842848,4.520488547,0,1,49,0,82,0,57,0,0
380,63,11632,132089,1.5,5,11,6,0.45842848,4.520488547,0,0,16,0,24,0,57,0,0
414,360,15354,8324,2.4166667,2,6,4,0.45842848,4.520488547,0,0,7,0,16,0,67,1,1
393,118,11471,7719,2.3333333,8,5,11,0.45842848,4.520488547,0,0,97,0,97,0,56,1,1
302,297,2382,61621,2.3333333,0,11,3,0.45842848,4.520488547,0,0,16,0,42,0,20,1,0
426,183,9201,1506,2,7,5,9,0.45842848,4.520488547,0,0,16,0,16,0,37,1,1
295,222,812,8789,3.0833333,3,6,6,0.45842848,4.520488547,0,0,17,0,62,0,1,1,1
303,92,11670,2163,1.6666666,1,5,3,0.45842848,4.520488547,0,0,47,0,16,0,57,0,0
226,405,11632,129669,2.1666667,6,10,8,0.45842848,4.520488547,1,0,42,0,95,0,57,0,0
115,74,990,6775,4,4,5,8,0.45842848,4.520488547,0,0,95,0,82,0,1,1,1
320,92,7455,27850,1.1666666,16,8,17,0.45842848,4.520488547,0,0,16,0,16,0,37,0,0
62,297,11699,121027,2.1666667,5,9,7,0.45842848,4.520488547,0,0,42,0,22,0,57,0,0
393,118,11383,8881,2.3333333,7,6,9,0.45842848,4.520488547,0,0,85,0,16,0,56,1,1
115,343,19135,1783,1.25,12,5,13,0.45842848,4.520488547,0,0,102,0,85,0,91,1,1
370,63,23898,5780,2.1666667,16,5,18,0.45842848,4.520488547,0,1,4,0,9,0,116,0,1
136,297,2386,56623,2.75,3,10,5,0.45842848,4.520488547,0,0,16,0,82,0,20,1,0
397,7,8960,9526,1.3333334,0,6,1,0.45842848,4.520488547,0,0,62,0,62,0,37,1,1
370,139,14959,10187,1.3333334,14,6,16,0.45842848,4.520488547,1,1,95,0,16,0,67,1,1
145,360,15030,16098,2.3333333,0,6,2,0.45842848,4.520488547,0,0,5,0,95,0,67,0,0
146,363,18730,10738,2.3333333,0,6,2,0.45842848,4.520488547,0,0,118,0,16,0,91,1,1
212,48,6364,1182,1.5833334,2,5,3,0.45842848,4.520488547,0,0,95,0,117,0,37,1,1
393,92,8302,30657,1.5833334,17,8,18,0.45842848,4.520488547,0,0,95,0,119,0,37,0,0
302,297,26742,8763,2.25,2,6,4,0.45842848,4.520488547,0,0,16,0,77,0,164,1,1
1,230,11581,120307,0.6666667,6,9,6,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
1,230,11637,127042,0.6666667,9,10,9,0.45842848,4.520488547,0,1,87,0,90,0,57,0,0
188,416,22000,8496,4.5833335,8,6,13,0.45842848,4.520488547,0,0,0,0,49,0,99,1,1
432,48,20280,1718,1.6666666,7,5,8,0.45842848,4.520488547,0,0,62,0,117,0,99,1,1
225,30,25468,85953,0.083333336,13,2,13,0.45842848,4.520488547,0,0,0,0,0,0,135,2,0
358,163,7238,10002,2.0833333,4,6,6,0.45842848,4.520488547,0,0,64,0,95,0,37,1,1
226,360,12778,21029,1.75,16,7,18,0.45842848,4.520488547,0,0,16,0,25,0,60,0,0
202,416,496,7588,1.25,14,5,15,0.45842848,4.520488547,0,0,43,0,99,0,1,1,1
226,366,11630,119428,5.0833335,11,9,16,0.45842848,4.520488547,0,0,102,0,16,0,57,0,0
423,118,8360,48,4.0833335,1,5,5,0.45842848,4.520488547,0,0,3,0,97,0,37,1,1
62,388,9171,9911,3.6666667,19,6,23,0.45842848,4.520488547,0,0,97,0,62,0,37,0,0
397,428,9226,87776,1,18,3,19,0.45842848,4.520488547,0,0,1,1,62,0,37,0,0
146,123,17392,976,2,2,5,4,0.45842848,4.520488547,0,0,64,0,102,0,83,1,1
146,74,3740,5799,3,23,5,2,0.45842848,4.520488547,0,0,16,0,16,0,32,1,1
373,163,24632,1147,2,23,5,1,0.45842848,4.520488547,0,0,64,0,25,0,128,1,1
386,315,2827,26567,6.75,9,8,16,0.45842848,4.520488547,1,0,0,0,97,0,30,2,0
393,315,21284,24069,1.25,3,7,4,0.45842848,4.520488547,0,0,119,0,117,0,99,1,0
242,222,22082,12520,0.8333333,4,6,5,0.45842848,4.520488547,0,0,42,0,95,0,99,1,0
414,149,15444,8621,1.3333334,13,6,15,0.45842848,4.520488547,0,0,7,0,25,0,67,1,1
295,48,2434,118303,2.25,15,9,17,0.45842848,4.520488547,1,0,22,0,117,0,20,1,0
240,432,9583,24901,2.4166667,13,7,15,0.45842848,4.520488547,0,0,62,0,125,0,37,0,0
105,18,10456,86807,0.25,0,2,0,0.45842848,4.520488547,0,0,0,0,0,0,47,2,0
136,149,15036,10727,2.6666667,23,6,2,0.45842848,4.520488547,0,0,16,0,118,0,67,1,1
417,416,26707,8837,2.3333333,5,6,7,0.45842848,4.520488547,0,0,75,0,99,0,164,1,1
105,396,10434,85212,3.25,1,2,4,0.45842848,4.520488547,0,0,0,0,0,0,47,2,0
383,232,17052,316,1.9166666,14,5,16,0.45842848,4.520488547,0,0,66,0,118,0,73,1,1
1,230,11641,124655,0.6666667,6,10,6,0.45842848,4.520488547,0,0,22,0,89,0,57,0,0
299,360,780,8643,3.0833333,14,6,17,0.45842848,4.520488547,0,0,20,0,16,0,1,1,1
111,415,12753,6784,0.6666667,4,5,5,0.45842848,4.520488547,0,0,0,0,64,0,60,1,1
424,360,8443,8987,1.9166666,12,6,14,0.45842848,4.520488547,0,0,16,0,97,0,37,1,1
146,315,7536,14244,2.1666667,17,6,19,0.45842848,4.520488547,1,0,16,0,119,0,37,0,0
400,416,13302,1658,1.0833334,3,5,4,0.45842848,4.520488547,0,0,44,0,62,0,60,1,1
424,363,18717,4701,1.1666666,3,5,4,0.45842848,4.520488547,0,0,82,0,95,0,91,1,1
56,297,8311,116,2.5,5,5,8,0.45842848,4.520488547,0,0,16,0,20,0,37,1,1
136,74,26,3296,2.4166667,15,5,17,0.45842848,4.520488547,0,1,119,0,16,0,1,1,1
370,360,15943,2423,1.1666666,4,5,5,0.45842848,4.520488547,0,0,103,0,16,0,67,0,0
1,230,11638,122456,0.6666667,3,9,4,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
240,363,6612,1730,4.9166665,8,5,13,0.45842848,4.520488547,1,0,64,0,16,0,37,1,1
226,1,11658,122480,0.75,4,9,5,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
302,139,12660,9976,1,2,6,3,0.45842848,4.520488547,0,0,95,0,16,0,60,1,1
422,380,12753,10046,1.1666666,6,6,7,0.45842848,4.520488547,0,0,16,0,16,0,60,1,1
68,366,26820,693,2.3333333,7,5,10,0.45842848,4.520488547,0,0,16,0,1,0,164,1,1
226,297,11627,121857,2.4166667,11,9,13,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
423,388,9198,87370,3.75,18,3,21,0.45842848,4.520488547,0,0,69,0,73,0,37,0,0
1,230,11626,124270,0.6666667,3,10,4,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
144,286,17319,1164,1.0833334,1,5,2,0.45842848,4.520488547,0,0,64,0,62,0,83,1,1
115,343,21633,6715,1.1666666,1,5,2,0.45842848,4.520488547,0,0,95,0,24,0,99,1,1
418,230,11662,119116,1.3333334,5,9,7,0.45842848,4.520488547,1,0,16,0,16,0,57,0,0
163,388,13398,89663,2,18,3,20,0.45842848,4.520488547,0,0,79,0,62,0,60,0,0
70,405,10653,4799,2.75,10,5,12,0.45842848,4.520488547,0,0,16,0,123,0,48,1,1
414,416,13367,27088,1.5,16,8,17,0.45842848,4.520488547,0,1,28,0,62,0,60,0,0
332,63,964,7108,2.6666667,3,5,5,0.45842848,4.520488547,0,0,95,0,82,0,1,1,1
1,230,11695,132423,0.6666667,6,11,6,0.45842848,4.520488547,0,0,16,0,82,0,57,0,0
146,416,19795,6162,2.25,2,5,5,0.45842848,4.520488547,0,0,16,0,64,0,99,1,1
424,363,18717,8358,1.1666666,3,6,4,0.45842848,4.520488547,0,0,102,0,95,0,91,1,1
302,293,8125,3366,3.8333333,1,5,5,0.45842848,4.520488547,0,0,16,0,64,0,37,1,1
217,217,10192,10923,2.1666667,10,6,12,0.45842848,4.520488547,0,0,20,0,2,0,42,1,1
414,432,20161,10253,2.0833333,0,6,2,0.45842848,4.520488547,0,0,20,0,64,0,99,1,1
47,293,2433,121168,2.25,22,9,0,0.45842848,4.520488547,0,0,64,0,16,0,20,1,0
370,323,21360,5923,2.5,4,5,7,0.45842848,4.520488547,0,0,30,0,82,0,99,1,1
377,230,11719,125674,0.5833333,4,10,5,0.45842848,4.520488547,0,0,82,0,87,0,57,0,0
295,48,2434,126723,2.25,15,10,17,0.45842848,4.520488547,0,0,24,0,16,0,20,1,0
397,0,8948,3950,1.0833334,7,5,8,0.45842848,4.520488547,0,0,62,0,20,0,37,1,1
144,286,17319,1635,1.0833334,1,5,2,0.45842848,4.520488547,0,0,16,0,20,0,83,1,1
393,380,12783,36370,1.1666666,16,9,17,0.45842848,4.520488547,1,0,44,0,118,0,60,0,0
389,147,2662,4469,1.6666666,5,5,6,0.45842848,4.520488547,0,0,117,0,16,0,28,1,0
332,272,14299,2013,3.1666667,7,5,10,0.45842848,4.520488547,0,0,64,0,87,0,66,1,1
426,363,15043,109837,2.4166667,4,7,6,0.45842848,4.520488547,0,0,16,0,16,0,67,0,0
259,230,11663,128703,0.6666667,2,10,2,0.45842848,4.520488547,0,0,44,0,25,0,57,0,0
393,92,8082,16051,1.5,16,6,18,0.45842848,4.520488547,0,0,42,0,62,0,37,0,0
259,230,11664,119049,0.6666667,2,9,2,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
226,366,11584,129894,3,6,10,9,0.45842848,4.520488547,0,0,42,0,16,0,57,0,0
226,48,11586,124370,1.6666666,8,10,9,0.45842848,4.520488547,0,0,62,0,16,0,57,0,0
1,230,11725,131687,0.75,3,11,4,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
423,360,15020,5163,2.75,0,5,3,0.45842848,4.520488547,0,0,87,0,16,0,67,1,1
226,149,11626,128034,2.3333333,5,10,8,0.45842848,4.520488547,0,0,50,0,99,0,57,0,0
365,63,894,6159,2.25,2,5,4,0.45842848,4.520488547,0,0,9,0,16,0,1,1,1
226,360,11577,131257,2.0833333,12,11,14,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
78,342,25905,53949,1.3333334,10,10,11,0.45842848,4.520488547,0,0,0,0,0,0,150,2,0
302,247,16995,2284,1.5,13,5,14,0.45842848,4.520488547,0,0,118,0,20,0,73,1,1
146,232,14975,10927,2.1666667,10,6,12,0.45842848,4.520488547,0,0,118,0,118,0,67,1,1
226,149,7541,2332,2,23,5,1,0.45842848,4.520488547,1,0,16,0,85,0,37,1,1
383,416,20007,4861,1.5833334,23,5,0,0.45842848,4.520488547,0,0,62,0,64,0,99,1,1
433,388,2377,118017,1.1666666,9,9,11,0.45842848,4.520488547,0,0,62,0,100,0,20,1,0
420,380,10190,5182,1.6666666,1,5,3,0.45842848,4.520488547,0,0,22,0,62,0,42,1,0
240,297,19739,4952,2.3333333,3,5,6,0.45842848,4.520488547,0,0,70,0,16,0,99,1,0
146,450,7027,3019,2,12,5,14,0.45842848,4.520488547,0,1,33,0,95,0,37,1,1
1,230,11669,132737,0.6666667,6,11,6,0.45842848,4.520488547,0,0,16,0,87,0,57,0,0
136,297,16558,6394,3,0,5,3,0.45842848,4.520488547,0,0,119,0,64,0,73,1,1
62,360,11659,131141,2.4166667,8,11,10,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
27,230,11574,130099,0.5,1,10,1,0.45842848,4.520488547,0,0,87,0,20,0,57,0,0
1,230,11582,121292,0.6666667,6,9,6,0.45842848,4.520488547,0,0,102,0,82,0,57,0,0
380,63,12059,118172,1.5833334,5,9,6,0.45842848,4.520488547,0,0,17,0,2,0,57,0,0
226,407,11935,126506,1.5833334,15,10,16,0.45842848,4.520488547,0,0,82,0,87,0,57,0,0
136,72,18746,3529,2,13,5,15,0.45842848,4.520488547,0,1,16,0,117,0,91,1,1
377,230,11728,128371,0.5833333,4,10,5,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
62,388,9255,115329,4,19,8,23,0.45842848,4.520488547,0,0,125,0,64,0,37,1,0
47,380,2397,114468,3.25,22,8,1,0.45842848,4.520488547,0,0,119,0,64,0,20,1,0
373,163,26569,5338,1.9166666,13,5,15,0.45842848,4.520488547,0,0,62,0,62,0,164,1,1
295,163,7621,10006,3,4,6,7,0.45842848,4.520488547,0,0,16,0,95,0,37,1,1
226,118,11585,128252,2.1666667,8,10,10,0.45842848,4.520488547,0,0,16,0,42,0,57,0,0
22,147,2661,18301,1.6666666,0,7,2,0.45842848,4.520488547,0,0,0,0,62,0,28,1,0
111,415,12753,3680,0.6666667,4,5,5,0.45842848,4.520488547,0,0,0,0,64,0,60,1,1
160,363,7735,1632,4.3333335,0,5,5,0.45842848,4.520488547,0,0,97,0,16,0,37,1,1
136,323,15128,5084,2.8333333,13,5,15,0.45842848,4.520488547,0,1,119,0,16,0,67,1,1
377,230,11727,129638,0.5833333,4,10,5,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
190,63,11690,117253,0.75,2,9,3,0.45842848,4.520488547,0,0,0,0,95,0,57,0,0
459,297,8253,806,2.0833333,11,5,13,0.45842848,4.520488547,0,0,97,0,3,0,37,1,1
351,407,20130,6627,1.8333334,12,5,13,0.45842848,4.520488547,0,0,22,0,87,0,99,1,1
144,286,17319,1875,1.0833334,1,5,2,0.45842848,4.520488547,0,0,16,0,70,0,83,1,1
425,416,14585,22374,1.1666666,2,7,3,0.45842848,4.520488547,0,0,125,0,22,0,66,0,0
70,205,10575,5414,1.8333334,0,5,2,0.45842848,4.520488547,0,0,2,0,64,0,48,1,0
226,323,11629,129751,2.6666667,11,10,14,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
373,344,7823,112750,1.4166666,20,8,21,0.45842848,4.520488547,0,0,117,0,62,0,37,0,0
